d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp900556535,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp018265835,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp900556145,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp900772725,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NSJ-62;s__NSJ-62 sp018919205,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4;s__ER4 sp017527825,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp902760845,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Harryflintia;s__Harryflintia acetispora,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA2658;s__UBA2658 sp009929315,d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Thermaceae;g__Thermus;s__Thermus aquaticus,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Filimonas;s__Filimonas zeae,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter gallistercoris,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__UBA1067;g__WRJS01;s__WRJS01 sp009777165,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SP197;f__SP197;g__MPMV01;s__MPMV01 sp002238685,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Harryflintia,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Acetivibrionales;f__Acetivibrionaceae;g__Herbivorax,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SP197;f__SP197;g__MPMV01,C00019_SAM+,C00024_Acetyl CoA,C00041_Ala,C00043_UDP-N-acetylglucosamine,C00106_Uracil,C00148_Pro,C00170_5-Methylthioadenosine,C00179_Agmatine,C00214_Thymidine,C00253_Nicotinate,C00295_Orotate,C00327_Citrulline,C00385_Xanthine,C00407_Ile,C00429_Dihydrouracil,C00430_5-Aminolevulinate,C00864_Pantothenate,C02630_2-Hydroxyglutarate,C02989_Methionine sulfoxide,C05607_3-Phenyllactate,C07044_Hydroxyurea,C09815_Benzamide
2.277090915663853e-05,1.376025142123449e-05,5.835215099734546e-06,1.0856214139041017e-06,0.0001675113841654029,1.411307838075332e-06,6.432306877381802e-06,6.19889827339242e-05,3.121161564974292e-06,0.0,3.528269595188331e-07,5.699512422996534e-07,0.0,0.0,5.984935519001738e-05,0.0024468271626875,8.123161168522499e-07,0.0,0.0,0.0,16917.0,0.0,2303.0,4933.0,0.0,0.0,502.0,1670.0,599.0,1034.0,3924.0,2122.0,0.0,0.0,639.0,1489.0,599.0,277.0,0.0,447.0
1.9041705833636635e-05,3.41563452363554e-05,9.785701583089522e-05,1.5616938597371053e-05,0.0006372350237611493,5.251309762273892e-06,1.331092865828556e-05,2.76721192690259e-05,2.602823099561842e-06,0.0,2.968131604763504e-07,2.23751459436018e-06,0.0,0.0,2.667994265309224e-05,0.0168926302249761,7.484472361428516e-07,0.0,0.0,0.0,29484.0,0.0,3605.0,6699.0,0.0,0.0,478.0,1410.0,401.0,2108.0,4694.0,6198.0,0.0,0.0,506.0,4239.0,1070.0,692.0,0.0,528.0
9.777811244260233e-06,5.497844044815363e-06,2.515785597722473e-05,4.871507381481967e-06,0.0001030323811183436,1.5310451770371895e-06,1.913806471296487e-06,6.646127927593255e-06,8.003190698148945e-07,4.523542568518969e-07,0.0,2.2965677655557845e-06,0.0,4.871507381481967e-07,6.441471474904735e-06,0.0040032227592363,1.0791994094081232e-06,4.721497416160539e-07,47.19171432,44.90822661,4517.324581,122.0559371,0.0,1563.363511,16.74687304,58.28991754,247.7777348,0.0,0.0,659.2847662,0.0,1219.870962,43227.90961,6.92671647,64.63165397,605.248023,148.440071,83.27475776,0.0,0.0
0.0,0.0,5.767204019183085e-06,0.0,7.41054709991805e-06,0.0,0.0,2.139446652277596e-06,0.0,1.147239509192334e-06,0.0,1.953407812949109e-06,0.0,0.0,2.0766539939609096e-06,0.00020020148359170973,4.845525985908789e-06,0.0,33.65778818,17.70529671,2102.836438,0.0,0.0,1559.278451,8.400958163,14.44482208,335.7201635,802.7477774,0.0,146.4551491,0.0,189.8748789,35928.36932,33.70190032,0.0,252.0220177,53.86228679,0.0,0.0,0.0
1.8927636787100328e-05,3.0357487130794464e-05,3.338590901673052e-05,7.644322986274068e-06,0.00017489136391280705,1.6851702429805457e-06,1.006217594359398e-05,9.163418480671024e-05,6.130112043306042e-06,0.0,2.4422757144645586e-07,1.4897881858233808e-06,0.0,0.0,8.88796913884865e-05,0.0053848490637121,1.2791853238215008e-06,0.0,27.0,0.0,1705.0,39.0,0.0,946.0,9.8,6.8,385.0,0.0,0.0,248.0,0.0,201.0,0.0,0.0,0.0,101.0,65.0,0.0,0.0,0.0
1.2332787950043986e-06,2.969004506492071e-07,3.951059843254833e-06,1.0505708253741174e-06,6.189232471225779e-06,3.6541593926056257e-07,2.969004506492071e-07,3.425774430567774e-07,9.363783443551916e-07,7.308318785211251e-07,0.0,3.0375199951034265e-06,5.024469164832736e-07,6.394778937059845e-07,3.291852408524414e-07,0.00015693357715572056,7.768771684117617e-06,6.144791162578907e-07,26.64091674,22.62194924,1471.95478,122.4963966,0.0,1992.244585,15.28969458,12.58328802,144.7061495,0.0,0.0,300.6812239,0.0,143.7993006,46824.48841000001,22.2394538,26.71569131,214.7150124,41.5388755,0.0,0.0,0.0
5.927836006416882e-06,0.0,3.593750578890235e-05,0.0,0.00024859862251910803,0.0,5.927836006416882e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066506526524557,0.0,0.0,13.84731942,0.0,21923.78736,52.11733371,0.0,5272.966148,4.663640919,81.79835329999997,103.6072845,0.0,0.0,1528.642618,533.8478294,9430.98607,66258.90544,32.54333356,0.0,0.0,346.900243,0.0,0.0,0.0
1.2489786254258684e-06,0.0,2.587170009810727e-06,0.0,0.0001049439421220926,0.0,0.0,2.973758631966353e-07,0.0,0.0,0.0,6.244893127129342e-07,0.0,0.0,2.7901998249038004e-07,0.00012201543834304318,8.64961945720178e-07,0.0,9.9,0.0,30184.0,0.0,1246.0,16647.0,9.6,17.0,227.0,317.0,0.0,4338.0,1855.0,13486.0,0.0,0.0,0.0,489.0,1147.0,0.0,0.0,0.0
4.90693890006816e-07,0.0,5.0184602387060726e-06,5.129981577343985e-07,2.096601166392759e-06,0.0,0.0,6.022152286447287e-07,0.0,0.0,8.029536381929716e-07,1.6951243472962733e-06,0.0,0.0,5.659213838362414e-07,9.748519837860588e-05,2.116965176572607e-06,0.0,0.0,0.0,4488.0,0.0,0.0,2559.0,0.0,5.6,145.0,0.0,0.0,556.0,0.0,2108.0,0.0,0.0,0.0,137.0,120.0,0.0,0.0,0.0
4.0202293186333154e-06,5.347103034635444e-07,6.139266447174029e-07,0.0,1.564522739763704e-06,0.0,0.0,5.54514388777009e-07,7.525552419116551e-07,1.2278532894348055e-06,0.0,1.307069630688664e-06,2.574531090750399e-07,5.149062181500798e-07,5.335748140491773e-07,4.613516517189494e-05,1.3720495218407415e-06,6.669685175614716e-07,14.88837919,0.0,22679.75291,94.85460985,0.0,1803.032975,14.86116373,17.77933133,0.0,171.97959319999995,88.03286991,1189.690439,0.0,5073.086531,870.3123800000003,3.948696837,67.08976975,53.34972964,1118.666082,0.0,0.0,886.136748
3.381969036158383e-06,1.94157619967406e-05,4.278394563814822e-06,2.0373307446737246e-06,0.00016139734159305248,2.241063819141097e-07,6.723191457423291e-06,1.0594119872303368e-06,2.1188239744606736e-06,0.0,1.0186653723368623e-06,6.315725308488547e-07,0.0,0.0,9.827914353657574e-07,0.0002236228512163008,3.987865247349516e-06,0.0,0.0,15.0,2177.0,0.0,0.0,1614.0,22.0,21.0,488.0,341.0,0.0,380.0,0.0,207.0,0.0,0.0,0.0,268.0,71.0,0.0,0.0,0.0
0.0,0.0,3.923774675854378e-06,0.0,2.5389130255528327e-06,0.0,0.0,2.4523591724089858e-06,0.0,1.1540513752512876e-06,0.0,8.828493020672348e-06,0.0,7.212821095320546e-07,2.3475513934236524e-06,3.808556907683784e-05,2.1155580792500207e-05,6.904562921834272e-07,177.2281299,157.534861,17974.23694,125.8044487,0.0,1292.01439,17.82588973,40.64669993,236.7515434,0.0,0.0,243.6108149,0.0,1501.969686,0.0,37.14216051,10.25156448,351.93201150000016,253.14931980000003,476.0771602,0.0,0.0
1.5389362611726122e-05,1.336787853984684e-05,0.00010710605122779726,2.184506980901801e-05,0.0007056283594130862,8.607609596389186e-06,4.075572725563061e-06,6.1720473355927e-05,6.194870542855853e-07,0.0,0.0,8.803237087216213e-07,0.0,0.0,6.051429478389476e-05,0.0178616588237306,4.79511052170323e-07,0.0,15.0,0.0,1675.0,42.0,0.0,1338.0,11.0,5.6,286.0,196.0,0.0,569.0,0.0,169.0,0.0,0.0,49.0,262.0,111.0,0.0,0.0,0.0
8.241368467798686e-06,5.520533901874718e-07,4.061535656379257e-06,0.0,9.030016168066502e-06,0.0,0.0,1.1632553578950298e-05,0.0,1.1829715504017254e-06,4.7318862016069013e-07,9.542637173240584e-06,0.0,7.886477002678169e-07,1.1307248214413025e-05,0.00019440800997797575,2.989713087200732e-06,7.665930992822388e-07,29.35523306,0.0,1365.341739,0.0,0.0,1341.537474,9.268313936,32.15845218,317.373399,0.0,0.0,178.20578500000005,0.0,113.7158429,0.0,6.694530187000001,19.92765877,392.9204464,84.57758861,0.0,0.0,0.0
0.0,1.149494166604478e-06,5.444972368126475e-07,0.0,9.67995087666929e-07,0.0,0.0,4.204728662053222e-06,0.0,9.074953946877458e-07,0.0,1.7544910963963085e-06,0.0,6.352467762814221e-07,3.8042559771635168e-06,2.8627710446856396e-05,3.99583721342355e-06,1.1221186695230516e-06,3.952934073,9.767971692,2183.056369000001,39.52593447,0.0,2055.95107,6.48008271,9.04977174,74.39335551,0.0,0.0,586.9258789,0.0,273.7237705,0.0,0.0,178.21752719999995,369.7484004,184.5809179,0.0,0.0,0.0
1.3480805626927596e-05,3.0413746244219147e-05,5.846780527983509e-05,7.406795960337853e-06,0.0003508723785459162,3.3865881234583106e-06,1.5163175210839144e-05,2.8840621438483675e-05,8.171509407570375e-06,0.0,0.0,9.613540479494558e-07,0.0,0.0,2.822041064289174e-05,0.0082162229049851,7.696475629879565e-07,0.0,22.0,0.0,2936.0,50.0,0.0,648.0,12.0,5.7,323.0,187.0,0.0,425.0,0.0,193.0,0.0,0.0,34.0,573.0,122.0,0.0,0.0,0.0
0.0,0.0,4.835816767034044e-07,0.0,6.1656663779684056e-06,0.0,0.0,4.231339671154788e-07,0.0,1.178730336964548e-06,0.0,8.764917890249205e-06,5.742532410852927e-07,6.64924805467181e-07,4.030463974057631e-07,2.1908450601841837e-05,2.8789028386125933e-07,6.333586244947706e-07,17.08423663,11.4211438,6449.420147,57.09567588,0.0,4553.605601,4.743486784,43.41431238,174.05947859999995,62.63754849,0.0,997.6256535,0.0,5679.88742,0.0,7.898484606,0.0,40.16288775,446.0133698,0.0,0.0,0.0
